rating;rating_count;age;year;review_count;pages_count;price;name;author;link;text_reviews
0.0;0;0;2012;0;10 стр.;96.0;Обучение программистов: подход на основе парадигмы специалиста;В. В. Артюхин;https://www.litres.ru/book/v-v-artuhin/obuchenie-programmistov-podhod-na-osnove-paradigmy-specialista-4976892/;[]
1.0;2;0;2012;0;6 стр.;168.0;Сравнительный анализ подходов к моделированию бизнес-процессов;Т. Е. Сапожкова;https://www.litres.ru/book/t-e-sapozhkova/sravnitelnyy-analiz-podhodov-k-modelirovaniu-biznes-process-4976882/;[]
0.0;0;0;2012;0;9 стр.;96.0;Графический поиск чертежей в хранилищах данных;А. В. Кучуганов;https://www.litres.ru/book/a-v-kuchuganov/graficheskiy-poisk-chertezhey-v-hranilischah-dannyh-4976801/;[]
0.0;0;0;2012;0;11 стр.;96.0;Методы обобщенного и метапрограммирования в программной реализации декодера алгебро-геометрических кодов;А. М. Пеленицын;https://www.litres.ru/book/a-m-pelenicyn/metody-obobschennogo-i-metaprogrammirovaniya-v-programmnoy-r-4976793/;[]
0.0;0;0;2012;0;9 стр.;96.0;Моделирование рынка программного обеспечения при наличии внешнего сетевого эффекта и компьютерного пиратства;А. А. Салтан;https://www.litres.ru/book/a-a-saltan/modelirovanie-rynka-programmnogo-obespecheniya-pri-nalichii-vne-4976774/;[]
3.0;2;0;2012;0;4 стр.;96.0;Фрактальный анализ поведения быстрых индикаторов экономики России;Ю. В. Трифонов;https://www.litres.ru/book/v-a-sazonov/fraktalnyy-analiz-povedeniya-bystryh-indikatorov-ekonomiki-ros-4971164/;[]
0.0;0;0;2012;0;11 стр.;96.0;Поддержка принятия решений при оценке инвестиционных проектов создания литейных производств;М. В. Зенькович;https://www.litres.ru/book/m-v-zenkovich/podderzhka-prinyatiya-resheniy-pri-ocenke-investicionnyh-pro-4971027/;[]
0.0;0;0;2012;0;14 стр.;96.0;Организация человеко-компьютерного взаимодействия в средах компьютерного моделирования на базе облачной инфраструктуры;С. В. Ковальчук;https://www.litres.ru/book/a-v-buhanovskiy/organizaciya-cheloveko-komputernogo-vzaimodeystviya-v-sred-4971025/;[]
0.0;0;0;2012;0;14 стр.;96.0;Изучение точек разладки триплетной периодичности в нуклеотидных последовательностях генов;Ю. М. Суворова;https://www.litres.ru/book/e-v-korotkov/izuchenie-tochek-razladki-tripletnoy-periodichnosti-v-nukleot-4971022/;[]
0.0;0;0;2012;0;11 стр.;96.0;Модели и методы интерактивного взаимодействия с вычислительными устройствами нового поколения;П. А. Манахов;https://www.litres.ru/book/e-e-kovshov/modeli-i-metody-interaktivnogo-vzaimodeystviya-s-vychislitelny-4971140/;[]
0.0;0;0;2012;0;7 стр.;96.0;Об одном способе анализа структуры многомерного четкого логического регулятора;А. Ф. Антипин;https://www.litres.ru/book/a-f-antipin/ob-odnom-sposobe-analiza-struktury-mnogomernogo-chetkogo-logic-4970916/;[]
0.0;0;0;2012;0;8 стр.;96.0;Метод учета нестационарности в темпорально-логической модели проекта;О. В. Стоянова;https://www.litres.ru/book/a-i-vasicyna/metod-ucheta-nestacionarnosti-v-temporalno-logicheskoy-modeli-4970909/;[]
0.0;0;0;2012;0;6 стр.;96.0;Нечетко-логический алгоритм выбора поставщика в цепи поставок;О. Б. Бутусов;https://www.litres.ru/book/v-p-meshalkin/nechetko-logicheskiy-algoritm-vybora-postavschika-v-cepi-pos-4971030/;[]
5.0;1;0;2012;0;11 стр.;168.0;Применение методов генетического программирования при разработке web-интерфейсов;Е. А. Кольчугина;https://www.litres.ru/book/e-a-kolchugina/primenenie-metodov-geneticheskogo-programmirovaniya-pri-raz-4971021/;[]
0.0;0;0;2012;0;8 стр.;96.0;Использование оценки приближенности к узлам Wi-Fi-сети для доставки гиперлокального контента;Д. Е. Намиот;https://www.litres.ru/book/d-e-namiot/ispolzovanie-ocenki-priblizhennosti-k-uzlam-wi-fi-seti-dlya-dos-4970925/;[]
0.0;0;0;2012;0;9 стр.;96.0;Анализ транспортной модели с аппроксимацией предпочтений ЛПР;В. Я. Вилисов;https://www.litres.ru/book/v-ya-vilisov/analiz-transportnoy-modeli-s-approksimaciey-predpochteniy-lpr-4971146/;[]
5.0;2;0;2012;0;13 стр.;96.0;Оптимальное разбиение общей памяти для двух последовательных циклических FIFO-очередей;Н. В. Каблукова;https://www.litres.ru/book/a-v-sokolov/optimalnoe-razbienie-obschey-pamyati-dlya-dvuh-posledovatelnyh-4970880/;[]
0.0;0;0;2012;0;13 стр.;96.0;Сравнительный анализ модифицированных методов муравьиных колоний;А. И. Павленко;https://www.litres.ru/book/a-i-pavlenko/sravnitelnyy-analiz-modificirovannyh-metodov-muravinyh-koloni-4970879/;[]
5.0;2;0;2023;0;517 стр.;2040.0;Программируем PLC;Е. А. Чернов;https://www.litres.ru/book/evgeniy-chernov/programmiruem-plc-69486544/;[]
3.6;14;0;;2;472 стр.;390.0;SQL и реляционная теория. Как грамотно писать код на SQL;К. Дж. Дейт;https://www.litres.ru/book/k-dzh-deyt/sql-i-relyacionnaya-teoriya-kak-gramotno-pisat-kod-na-sql-24499654/;"['По сути автор рассказывает о логике и алгебре, на которых и построены реляционная модель данных. Это книга не является простой, т.к. она переполнена проф. терминами. ', 'Есть так же подробности для проектировщиков баз данных в приложении B (там, где про 1-6 нормальные формы рассказывается с ортогональностью и прочими сложными фразами :D )', 'Очень много примеров языке на Tutorial D', 'Если вы, как и я решили ее прочитать, чтобы понять на чем базируется SQL, то это то, что надо. В книге есть упражнения, а в конце книги - ответы.', 'Написал книгу Дейт, который был знаком, и тесно общался с основателем реляционной модели данных, Коддом.', 'Я хоть и профан в этом деле, но что-то смог выцепить и для себя, а так же теперь имею какой-никакой базис понимания данной темы!)', 'Интересная книга для тех, кто уже работал с SQL  и хочет узнать глубже, разобраться в том, как примененять  этот язык в реляционном духе и понять, почему это полезно. ', 'Помогает понять какие конструкции SQL-запросов могут привести к нестабильным ответам, в чём опасность NULL-значений и дубликатов, почему не стоит писать код, зависящий от порядка столбцов в таблице, и т.д. и т.п.', 'Очень ценно знакомство с реляционной теорией так сказать ""из первых рук"". Много примеров и упражнений. Это помогает лучше усвоить теорию.']"
4.7;10;0;2011;3;426 стр.;255.0;Разработка Linux-приложений;Денис Колисниченко;https://www.litres.ru/book/denis-kolisnichenko/razrabotka-linux-prilozheniy-5020421/;"['Отличная книга, подходит для новичков! Затронуты важные и актуальные тематики современной разработки приложений. Написана просто и понятно.', 'Отличная книга по настоящему процедурному программированию для разработки компилируемых программ на KR C в ОС Linux. Также даётся описание языка сценариев (скриптов) bash (вот откуда взялся новомодный Python). Для разработки программ с графическим оконным интерфейсом наибольшее распространение получили две технологии: GTK+ и Qt. Если Qt в оконной системе KDE требует использование С++ и является библиотекой классов С++ для реализации оконного интерфейса, то описываемая в этой книге технология виджетов GTK+ показывает, что используя виджеты в оконной системе GNOME, можно вообще обойтись без C++: реализовать ООП парадигму средствами только процедурного языка С в стиле KR C. То есть, GTK+, между делом, показывает, что С++ не нужен – достаточно простого С. И это правильно. Программное обеспечение итак сложное дело и не надо его дополнительно усложнять аппаратом поддержки классов ООП. Всё необходимое для создания графического оконного интерфейса GNOME можно выполнить используя виджеты GTK+ на процедурном языке С. Поэтому и мозги искривлять под ООП не надо. И ошибки при тестировании искать легче. Собственно для разработки приложений под ту или иную ОС надо разобраться в следующих вещах: где и как регистрируются классы окон, как устроено взаимодействие с циклом обработки сигналов (сообщений), как взаимодействовать с файловой системой (read();/wrine(); например и т.п. функции), как взаимодействовать с ЛВС, как организовать многопоточное программирование – как задействовать процессы и потоки в данной ОС, ну и режим OpenGL для 3D представления данных и сцен в режиме виртуальной реальности если графических средств GDI (Graphic Device Inteface) не хватает. Всё это в данной книге есть. Для создания утилит описан язык TCL. Тоже пригодится. Отличная книжка. Никогда не устареет. Покупайте и изучайте.', 'Очень, подробно рассмотренно программирование в оболочке (shell) синтасис и примеры использования, параллельно показываются примеры риализации того же на СИ, системное программирование с файлами, многопоточность, программирование в сети, скриптовый язык TCL вместе с библиотекой Tk (синтаксис и примеры), так же представлена библиотека GTK+ и возможность на писания первый программы. Будет полезна студентам CS.']"
4.3;11;0;2009;1;555 стр.;239.0;Справочник системного администратора по программированию Windows;И. В. Коробко;https://www.litres.ru/book/ivan-korobko/spravochnik-sistemnogo-administratora-po-programmirovaniu-win-6989002/;['Мне, как начинающему системному администратору, эта книга оказалась очень своевременным учебным пособием, поскольку потребности моих коллег учителей постоянно растут, и моих знаний поначалу явно не хватало, а нужно было в кратчайшие сроки устранять неполадки. Конечно, до совершенной работы далеко, но теперь не паникую по поводу самых простых и распространённых нарушений работы. Благодарность автору, администратору с большим стажем. Теперь это моя настольная книга.']
3.8;33;0;2018;4;77 стр.;200.0;Математика на Python. Часть I. Элементы линейной алгебры и аналитической геометрии;И. А. Александрова;https://www.litres.ru/book/anna-sergeevna-hripu/matematika-na-python-chast-i-elementy-lineynoy-algebr-35484747/;['Замечательная книга, которую ждали многие любители программирования. Хотя она написана для студентов вузов, но это тот редкий случай, когда академическое издание вполне подходит тем, кто самостоятельно занимается практикой программирования. Поскольку Питон широко применяется при научных и инженерных расчётах, ценность книги возрастает вдвойне.', 'Это не учебник по Python, так между прочим)) Это книга-шпаргалка как решать в Python задачи по линейной алгебре и аналитической геометрии. Очень искал нечто подобное. Вроде все просто но вот как то тупил, а примеров особо не находил. 200 рублей за 77 страниц многовато, но отдал без сожаления. С другой стороны нет воды, только код и ссылки на книги где можно почитать теорию. Для меня просто шоколад. А сладкое стоит дороже)))', 'Нормально написано. Язык программирования актуальный. Пригодится тем, кто начинает программировать на этом языке, как алгоритмы для вычислительных задач.', 'Книга хоть и написана простым языком, но очень много опечаток. ', 'В остальном ок, хорошо что много примеров, это помогает разобраться.']
2.5;2;0;2009;1;374 стр.;300.0;Быстрое программирование на С++;Г. А. Тяпичев;https://www.litres.ru/book/gennadiy-tyapichev/bystroe-programmirovanie-na-s-8337215/;['Очень ценная книга! Материал так разумно расположен, что изучить С++, а главное, применить эти знания на практике, можно будет в кратчайшие сроки! Ведь именно недостаток времени является одним из тех факторов, которые нам мешают в успешном освоении материала. Простота и доступность изложения, актуальность делают материал этой книги одинаково полезным и школьникам, и учителям, и начинающим программистам, и опытным разработчикам.']
0.0;0;0;2007;0;17 стр.;168.0;UML: поддержка проектирования и инструментальные среды;Н. С. Макаров;https://www.litres.ru/book/n-s-makarov/uml-podderzhka-proektirovaniya-i-instrumentalnye-sredy-5316349/;[]
5.0;1;0;2021;0;8 стр.;168.0;Методы создания автоматизированных средств обучения программированию;О. В. Ратанова;https://www.litres.ru/book/o-v-ratanova/metody-sozdaniya-avtomatizirovannyh-sredstv-obucheniya-progra-64310917/;[]
